Monsterid,Damage,Health,GoldValue,DiaValue,Reward1,Reward1Value,Asset
32650,3990,2556304637982490,140344520,265500,-1,-1,Spider2
32651,3991,2556304739102320,140450500,-1,-1,-1,BigWorm2
32652,3993,2556304840222140,140556520,-1,-1,-1,BigWorm2
32653,3994,2556304941341970,140662580,-1,-1,-1,BigWorm2
32654,3996,2556305042461800,140768680,-1,-1,-1,BigWorm2
32655,3997,2556305143581630,140874820,266000,-1,-1,BigWorm2
32656,3999,2591610924889420,140981000,-1,-1,-1,BigWorm2
32657,4000,2591611026705150,141087220,-1,-1,-1,BigWorm2
32658,4002,2591611128520890,141193480,-1,-1,-1,BigWorm2
32659,4003,2591611230336630,141299780,-1,-1,-1,BigWorm2
32660,4005,2591611332152370,141406120,266500,-1,-1,BigWorm2
32661,4006,2591611433968110,141512500,-1,-1,-1,BigWorm2
32662,4008,2591611535783860,141618920,-1,-1,-1,BigWorm2
32663,4009,2627306348778970,141725380,-1,-1,-1,BigWorm2
32664,4011,2627306451293480,141831880,-1,-1,-1,BigWorm2
32665,4012,2627306553808000,141938420,267000,-1,-1,BigWorm2
32666,4014,2627306656322510,142045000,-1,-1,-1,BigWorm2
32667,4015,2627306758837030,142151620,-1,-1,-1,BigWorm2
32668,4017,2627306861351560,142258280,-1,-1,-1,BigWorm2
32669,4018,2627306963866080,142364980,-1,-1,-1,BigWorm2
32670,4020,2663394014774060,142471720,267500,-1,-1,BigWorm2
32671,4021,2663394117990220,142578500,-1,-1,-1,BigWorm2
32672,4023,2663394221206390,142685320,-1,-1,-1,BigWorm2
32673,4024,2663394324422560,142792180,-1,-1,-1,BigWorm2
32674,4026,2663394427638730,142899080,-1,-1,-1,BigWorm2
32675,4027,2663394530854900,143006020,268000,-1,-1,BigWorm2
32676,4029,2663394634071070,143113000,-1,-1,-1,Assassin
32677,4030,2699877146685450,143220020,-1,-1,-1,Assassin
32678,4032,2699877250606140,143327080,-1,-1,-1,Assassin
32679,4033,2699877354526820,143434180,-1,-1,-1,Assassin
32680,4035,2699877458447510,143541320,268500,-1,-1,Assassin
32681,4036,2699877562368200,143648500,-1,-1,-1,Assassin
32682,4038,2699877666288900,143755720,-1,-1,-1,Assassin
32683,4039,2699877770209590,143862980,-1,-1,-1,Assassin
32684,4041,2736758985940030,143970280,-1,-1,-1,Assassin
32685,4042,2736759090568110,144077620,269000,-1,-1,Assassin
32686,4044,2736759195196200,144185000,-1,-1,-1,Assassin
32687,4045,2736759299824290,144292420,-1,-1,-1,Assassin
32688,4047,2736759404452380,144399880,-1,-1,-1,Assassin
32689,4048,2736759509080470,144507380,-1,-1,-1,Assassin
32690,4050,2736759613708570,144614920,269500,-1,-1,Assassin
32691,4051,2774042791628790,144722500,-1,-1,-1,Assassin
32692,4053,2774042896967150,144830120,-1,-1,-1,Assassin
32693,4054,2774043002305520,144937780,-1,-1,-1,Assassin
32694,4056,2774043107643890,145045480,-1,-1,-1,Assassin
32695,4057,2774043212982260,145153220,270000,-1,-1,Assassin
32696,4059,2774043318320640,145261000,-1,-1,-1,Assassin
32697,4060,2774043423659010,145368820,-1,-1,-1,Assassin
32698,4062,2811731840554800,145476680,-1,-1,-1,Assassin
32699,4063,2811731946606340,145584580,-1,-1,-1,Assassin
32700,4065,2811732052657870,145692520,270500,-1,-1,Assassin
32701,4066,2811732158709410,145800500,-1,-1,-1,Assassin
32702,4068,2811732264760950,145908520,-1,-1,-1,Assassin
32703,4069,2811732370812490,146016580,-1,-1,-1,Assassin
32704,4071,2811732476864030,146124680,-1,-1,-1,Assassin
32705,4072,2849829427281230,146232820,271000,-1,-1,Assassin
32706,4074,2849829534048820,146341000,-1,-1,-1,Assassin
32707,4075,2849829640816410,146449220,-1,-1,-1,Assassin
32708,4077,2849829747584010,146557480,-1,-1,-1,Assassin
32709,4078,2849829854351600,146665780,-1,-1,-1,Assassin
32710,4080,2849829961119200,146774120,271500,-1,-1,Assassin
32711,4081,2849830067886790,146882500,-1,-1,-1,Assassin
32712,4083,2888338864179360,146990920,-1,-1,-1,Assassin
32713,4084,2888338971665900,147099380,-1,-1,-1,Assassin
32714,4086,2888339079152440,147207880,-1,-1,-1,Assassin
32715,4087,2888339186638980,147316420,272000,-1,-1,Assassin
32716,4089,2888339294125520,147425000,-1,-1,-1,Assassin
32717,4090,2888339401612060,147533620,-1,-1,-1,Assassin
32718,4092,2888339509098610,147642280,-1,-1,-1,Assassin
32719,4093,2927263481476520,147750980,-1,-1,-1,Assassin
32720,4095,2927263589684910,147859720,272500,-1,-1,Assassin
32721,4096,2927263697893290,147968500,-1,-1,-1,Assassin
32722,4098,2927263806101680,148077320,-1,-1,-1,Assassin
32723,4099,2927263914310070,148186180,-1,-1,-1,Assassin
32724,4101,2927264022518460,148295080,-1,-1,-1,Assassin
32725,4102,2927264130726850,148404020,273000,-1,-1,Assassin
32726,4104,2966606627304180,148513000,-1,-1,-1,Mage Skeleton
32727,4105,2966606736237310,148622020,-1,-1,-1,Mage Skeleton
32728,4107,2966606845170440,148731080,-1,-1,-1,Mage Skeleton
32729,4108,2966606954103580,148840180,-1,-1,-1,Mage Skeleton
32730,4110,2966607063036710,148949320,273500,-1,-1,Mage Skeleton
32731,4111,2966607171969850,149058500,-1,-1,-1,Mage Skeleton
32732,4113,2966607280902990,149167720,-1,-1,-1,Mage Skeleton
32733,4114,3006371667745900,149276980,-1,-1,-1,Mage Skeleton
32734,4116,3006371777406680,149386280,-1,-1,-1,Mage Skeleton
32735,4117,3006371887067460,149495620,274000,-1,-1,Mage Skeleton
32736,4119,3006371996728250,149605000,-1,-1,-1,Mage Skeleton
32737,4120,3006372106389040,149714420,-1,-1,-1,Mage Skeleton
32738,4122,3006372216049820,149823880,-1,-1,-1,Mage Skeleton
32739,4123,3006372325710620,149933380,-1,-1,-1,Mage Skeleton
32740,4125,3046561986885310,150042920,274500,-1,-1,Mage Skeleton
32741,4126,3046562097276650,150152500,-1,-1,-1,Mage Skeleton
32742,4128,3046562207667990,150262120,-1,-1,-1,Mage Skeleton
32743,4129,3046562318059340,150371780,-1,-1,-1,Mage Skeleton
32744,4131,3046562428450680,150481480,-1,-1,-1,Mage Skeleton
32745,4132,3046562538842030,150591220,275000,-1,-1,Mage Skeleton
32746,4134,3046562649233380,150701000,-1,-1,-1,Mage Skeleton
32747,4135,3087180986854150,150810820,-1,-1,-1,Mage Skeleton
32748,4137,3087181097978960,150920680,-1,-1,-1,Mage Skeleton
32749,4138,3087181209103780,151030580,-1,-1,-1,Mage Skeleton
32750,4140,3087181320228590,151140520,275500,-1,-1,Mage Skeleton
32751,4141,3087181431353410,151250500,-1,-1,-1,Spider1
32752,4143,3087181542478230,151360520,-1,-1,-1,Spider1
32753,4144,3087181653603060,151470580,-1,-1,-1,Spider1
32754,4146,3128232087880240,151580680,-1,-1,-1,Spider1
32755,4147,3128232199741440,151690820,276000,-1,-1,Spider1
32756,4149,3128232311602650,151801000,-1,-1,-1,Spider1
32757,4150,3128232423463850,151911220,-1,-1,-1,Spider1
32758,4152,3128232535325060,152021480,-1,-1,-1,Spider1
32759,4153,3128232647186270,152131780,-1,-1,-1,Spider1
32760,4155,3128232759047480,152242120,276500,-1,-1,Spider1
32761,4156,3169718728335520,152352500,-1,-1,-1,Spider1
32762,4158,3169718840936040,152462920,-1,-1,-1,Spider1
32763,4159,3169718953536550,152573380,-1,-1,-1,Spider1
32764,4161,3169719066137060,152683880,-1,-1,-1,Spider1
32765,4162,3169719178737580,152794420,277000,-1,-1,Spider1
32766,4164,3169719291338100,152905000,-1,-1,-1,Spider1
32767,4165,3169719403938620,153015620,-1,-1,-1,Spider1
32768,4167,3211644364784010,153126280,-1,-1,-1,Spider1
32769,4168,3211644478126750,153236980,-1,-1,-1,Spider1
32770,4170,3211644591469500,153347720,277500,-1,-1,Spider1
32771,4171,3211644704812250,153458500,-1,-1,-1,Spider1
32772,4173,3211644818155000,153569320,-1,-1,-1,Spider1
32773,4174,3211644931497750,153680180,-1,-1,-1,Spider1
32774,4176,3211645044840500,153791080,-1,-1,-1,Spider1
32775,4177,3254012472029810,153902020,278000,-1,-1,Spider1
32776,4179,3254012586117720,154013000,-1,-1,-1,Skeleton1
32777,4180,3254012700205630,154124020,-1,-1,-1,Skeleton1
32778,4182,3254012814293540,154235080,-1,-1,-1,Skeleton1
32779,4183,3254012928381450,154346180,-1,-1,-1,Skeleton1
32780,4185,3254013042469360,154457320,278500,-1,-1,Skeleton1
32781,4186,3254013156557280,154568500,-1,-1,-1,Skeleton1
32782,4188,3296826543165130,154679720,-1,-1,-1,Skeleton1
32783,4189,3296826658001130,154790980,-1,-1,-1,Skeleton1
32784,4191,3296826772837130,154902280,-1,-1,-1,Skeleton1
32785,4192,3296826887673130,155013620,279000,-1,-1,Skeleton1
32786,4194,3296827002509140,155125000,-1,-1,-1,Skeleton1
32787,4195,3296827117345140,155236420,-1,-1,-1,Skeleton1
32788,4197,3296827232181150,155347880,-1,-1,-1,Skeleton1
32789,4198,3340090089618300,155459380,-1,-1,-1,Skeleton1
32790,4200,3340090205205320,155570920,279500,-1,-1,Skeleton1
32791,4201,3340090320792350,155682500,-1,-1,-1,Skeleton1
32792,4203,3340090436379380,155794120,-1,-1,-1,Skeleton1
32793,4204,3340090551966410,155905780,-1,-1,-1,Skeleton1
32794,4206,3340090667553450,156017480,-1,-1,-1,Skeleton1
32795,4207,3340090783140480,156129220,280000,-1,-1,Skeleton1
32796,4209,3383806641201670,156241000,-1,-1,-1,Skeleton1
32797,4210,3383806757542660,156352820,-1,-1,-1,Skeleton1
32798,4212,3383806873883660,156464680,-1,-1,-1,Skeleton1
32799,4213,3383806990224660,156576580,-1,-1,-1,Skeleton1
32800,4215,3383807106565660,156688520,280500,-1,-1,Skeleton1
32801,4216,3383807222906660,156800500,-1,-1,-1,Skeleton2
32802,4218,3383807339247660,156912520,-1,-1,-1,Skeleton2
32803,4219,3427979746159750,157024580,-1,-1,-1,Skeleton2
32804,4221,3427979863257650,157136680,-1,-1,-1,Skeleton2
32805,4222,3427979980355560,157248820,281000,-1,-1,Skeleton2
32806,4224,3427980097453460,157361000,-1,-1,-1,Skeleton2
32807,4225,3427980214551370,157473220,-1,-1,-1,Skeleton2
32808,4227,3427980331649290,157585480,-1,-1,-1,Skeleton2
32809,4228,3427980448747200,157697780,-1,-1,-1,Skeleton2
32810,4230,3472612971217110,157810120,281500,-1,-1,Skeleton2
32811,4231,3472613089074870,157922500,-1,-1,-1,Skeleton2
32812,4233,3472613206932640,158034920,-1,-1,-1,Skeleton2
32813,4234,3472613324790400,158147380,-1,-1,-1,Skeleton2
32814,4236,3472613442648170,158259880,-1,-1,-1,Skeleton2
32815,4237,3472613560505940,158372420,282000,-1,-1,Skeleton2
32816,4239,3472613678363710,158485000,-1,-1,-1,Skeleton2
32817,4240,3517709901626420,158597620,-1,-1,-1,Skeleton2
32818,4242,3517710020246990,158710280,-1,-1,-1,Skeleton2
32819,4243,3517710138867560,158822980,-1,-1,-1,Skeleton2
32820,4245,3517710257488140,158935720,282500,-1,-1,Skeleton2
32821,4246,3517710376108710,159048500,-1,-1,-1,Skeleton2
32822,4248,3517710494729290,159161320,-1,-1,-1,Skeleton2
32823,4249,3517710613349870,159274180,-1,-1,-1,Skeleton2
32824,4251,3563274141216440,159387080,-1,-1,-1,Skeleton2
32825,4252,3563274260602770,159500020,283000,-1,-1,Skeleton2
32826,4254,3563274379989110,159613000,-1,-1,-1,SkeletonWithShield
32827,4255,3563274499375450,159726020,-1,-1,-1,SkeletonWithShield
32828,4257,3563274618761790,159839080,-1,-1,-1,SkeletonWithShield
32829,4258,3563274738148130,159952180,-1,-1,-1,SkeletonWithShield
32830,4260,3563274857534480,160065320,283500,-1,-1,SkeletonWithShield
32831,4261,3609309312440070,160178500,-1,-1,-1,SkeletonWithShield
32832,4263,3609309432595130,160291720,-1,-1,-1,SkeletonWithShield
32833,4264,3609309552750190,160404980,-1,-1,-1,SkeletonWithShield
32834,4266,3609309672905250,160518280,-1,-1,-1,SkeletonWithShield
32835,4267,3609309793060310,160631620,284000,-1,-1,SkeletonWithShield
32836,4269,3609309913215370,160745000,-1,-1,-1,SkeletonWithShield
32837,4270,3609310033370440,160858420,-1,-1,-1,SkeletonWithShield
32838,4272,3655819056422210,160971880,-1,-1,-1,SkeletonWithShield
32839,4273,3655819177348950,161085380,-1,-1,-1,SkeletonWithShield
32840,4275,3655819298275690,161198920,284500,-1,-1,SkeletonWithShield
32841,4276,3655819419202430,161312500,-1,-1,-1,SkeletonWithShield
32842,4278,3655819540129180,161426120,-1,-1,-1,SkeletonWithShield
32843,4279,3655819661055930,161539780,-1,-1,-1,SkeletonWithShield
32844,4281,3655819781982680,161653480,-1,-1,-1,SkeletonWithShield
32845,4282,3702807033007920,161767220,285000,-1,-1,SkeletonWithShield
32846,4284,3702807154709310,161881000,-1,-1,-1,SkeletonWithShield
32847,4285,3702807276410700,161994820,-1,-1,-1,SkeletonWithShield
32848,4287,3702807398112090,162108680,-1,-1,-1,SkeletonWithShield
32849,4288,3702807519813490,162222580,-1,-1,-1,SkeletonWithShield
32850,4290,3702807641514890,162336520,285500,-1,-1,SkeletonWithShield
32851,4291,3702807763216290,162450500,-1,-1,-1,MageSkeleton-RustyShield
32852,4293,3750276920810350,162564520,-1,-1,-1,MageSkeleton-RustyShield
32853,4294,3750277043289360,162678580,-1,-1,-1,MageSkeleton-RustyShield
32854,4296,3750277165768370,162792680,-1,-1,-1,MageSkeleton-RustyShield
32855,4297,3750277288247390,162906820,286000,-1,-1,MageSkeleton-RustyShield
32856,4299,3750277410726400,163021000,-1,-1,-1,MageSkeleton-RustyShield
32857,4300,3750277533205420,163135220,-1,-1,-1,MageSkeleton-RustyShield
32858,4302,3750277655684440,163249480,-1,-1,-1,MageSkeleton-RustyShield
32859,4303,3798232417258720,163363780,-1,-1,-1,MageSkeleton-RustyShield
32860,4305,3798232540518320,163478120,286500,-1,-1,MageSkeleton-RustyShield
32861,4306,3798232663777930,163592500,-1,-1,-1,MageSkeleton-RustyShield
32862,4308,3798232787037540,163706920,-1,-1,-1,MageSkeleton-RustyShield
32863,4309,3798232910297150,163821380,-1,-1,-1,MageSkeleton-RustyShield
32864,4311,3798233033556760,163935880,-1,-1,-1,MageSkeleton-RustyShield
32865,4312,3798233156816370,164050420,287000,-1,-1,MageSkeleton-RustyShield
32866,4314,3846677238646340,164165000,-1,-1,-1,MageSkeleton-RustyShield
32867,4315,3846677362689510,164279620,-1,-1,-1,MageSkeleton-RustyShield
32868,4317,3846677486732690,164394280,-1,-1,-1,MageSkeleton-RustyShield
32869,4318,3846677610775870,164508980,-1,-1,-1,MageSkeleton-RustyShield
32870,4320,3846677734819050,164623720,287500,-1,-1,MageSkeleton-RustyShield
32871,4321,3846677858862230,164738500,-1,-1,-1,MageSkeleton-RustyShield
32872,4323,3846677982905420,164853320,-1,-1,-1,MageSkeleton-RustyShield
32873,4324,3895615120178630,164968180,-1,-1,-1,MageSkeleton-RustyShield
32874,4326,3895615245008350,165083080,-1,-1,-1,MageSkeleton-RustyShield
32875,4327,3895615369838080,165198020,288000,-1,-1,MageSkeleton-RustyShield
32876,4329,3895615494667810,165313000,-1,-1,-1,Assassin
32877,4330,3895615619497550,165428020,-1,-1,-1,Assassin
32878,4332,3895615744327280,165543080,-1,-1,-1,Assassin
32879,4333,3895615869157020,165658180,-1,-1,-1,Assassin
32880,4335,3945049816021080,165773320,288500,-1,-1,Assassin
32881,4336,3945049941640350,165888500,-1,-1,-1,Assassin
32882,4338,3945050067259610,166003720,-1,-1,-1,Assassin
32883,4339,3945050192878880,166118980,-1,-1,-1,Assassin
32884,4341,3945050318498150,166234280,-1,-1,-1,Assassin
32885,4342,3945050444117430,166349620,289000,-1,-1,Assassin
32886,4344,3945050569736700,166465000,-1,-1,-1,Assassin
32887,4345,3994985099347310,166580420,-1,-1,-1,Assassin
32888,4347,3994985225759100,166695880,-1,-1,-1,Assassin
32889,4348,3994985352170900,166811380,-1,-1,-1,Assassin
32890,4350,3994985478582690,166926920,289500,-1,-1,Assassin
32891,4351,3994985604994490,167042500,-1,-1,-1,Assassin
32892,4353,3994985731406280,167158120,-1,-1,-1,Assassin
32893,4354,3994985857818080,167273780,-1,-1,-1,Assassin
32894,4356,4045424762387010,167389480,-1,-1,-1,Assassin
32895,4357,4045424889594320,167505220,290000,-1,-1,Assassin
32896,4359,4045425016801630,167621000,-1,-1,-1,Assassin
32897,4360,4045425144008940,167736820,-1,-1,-1,Assassin
32898,4362,4045425271216250,167852680,-1,-1,-1,Assassin
32899,4363,4045425398423570,167968580,-1,-1,-1,Assassin
32900,4365,4045425525630890,168084520,290500,-1,-1,Assassin
32901,4366,4096372616473910,168200500,-1,-1,-1,BigWorm1
32902,4368,4096372744479730,168316520,-1,-1,-1,BigWorm1
32903,4369,4096372872485560,168432580,-1,-1,-1,BigWorm1
32904,4371,4096373000491390,168548680,-1,-1,-1,BigWorm1
32905,4372,4096373128497220,168664820,291000,-1,-1,BigWorm1
32906,4374,4096373256503050,168781000,-1,-1,-1,BigWorm1
32907,4375,4096373384508880,168897220,-1,-1,-1,BigWorm1
32908,4377,4147832492093950,169013480,-1,-1,-1,BigWorm1
32909,4378,4147832620901290,169129780,-1,-1,-1,BigWorm1
32910,4380,4147832749708630,169246120,291500,-1,-1,BigWorm1
32911,4381,4147832878515970,169362500,-1,-1,-1,BigWorm1
32912,4383,4147833007323310,169478920,-1,-1,-1,BigWorm1
32913,4384,4147833136130660,169595380,-1,-1,-1,BigWorm1
32914,4386,4147833264938010,169711880,-1,-1,-1,BigWorm1
32915,4387,4199808238933050,169828420,292000,-1,-1,BigWorm1
32916,4389,4199808368544910,169945000,-1,-1,-1,BigWorm1
32917,4390,4199808498156760,170061620,-1,-1,-1,BigWorm1
32918,4392,4199808627768620,170178280,-1,-1,-1,BigWorm1
32919,4393,4199808757380490,170294980,-1,-1,-1,BigWorm1
32920,4395,4199808886992350,170411720,292500,-1,-1,BigWorm1
32921,4396,4199809016604220,170528500,-1,-1,-1,BigWorm1
32922,4398,4252303725925240,170645320,-1,-1,-1,BigWorm1
32923,4399,4252303856344620,170762180,-1,-1,-1,BigWorm1
32924,4401,4252303986764010,170879080,-1,-1,-1,BigWorm1
32925,4402,4252304117183390,170996020,293000,-1,-1,BigWorm1
32926,4404,4252304247602780,171113000,-1,-1,-1,Spider2
32927,4405,4252304378022170,171230020,-1,-1,-1,Spider2
32928,4407,4252304508441560,171347080,-1,-1,-1,Spider2
32929,4408,4305322841300740,171464180,-1,-1,-1,Spider2
32930,4410,4305322972530660,171581320,293500,-1,-1,Spider2
32931,4411,4305323103760580,171698500,-1,-1,-1,Spider2
32932,4413,4305323234990500,171815720,-1,-1,-1,Spider2
32933,4414,4305323366220430,171932980,-1,-1,-1,Spider2
32934,4416,4305323497450350,172050280,-1,-1,-1,Spider2
32935,4417,4305323628680280,172167620,294000,-1,-1,Spider2
32936,4419,4358869492633710,172285000,-1,-1,-1,Spider2
32937,4420,4358869624677180,172402420,-1,-1,-1,Spider2
32938,4422,4358869756720650,172519880,-1,-1,-1,Spider2
32939,4423,4358869888764130,172637380,-1,-1,-1,Spider2
32940,4425,4358870020807600,172754920,294500,-1,-1,Spider2
32941,4426,4358870152851080,172872500,-1,-1,-1,Spider2
32942,4428,4358870284894560,172990120,-1,-1,-1,Spider2
32943,4429,4412947606890520,173107780,-1,-1,-1,Spider2
32944,4431,4412947739750560,173225480,-1,-1,-1,Spider2
32945,4432,4412947872610610,173343220,295000,-1,-1,Spider2
32946,4434,4412948005470650,173461000,-1,-1,-1,Spider2
32947,4435,4412948138330700,173578820,-1,-1,-1,Spider2
32948,4437,4412948271190750,173696680,-1,-1,-1,Spider2
32949,4438,4412948404050800,173814580,-1,-1,-1,Spider2
32950,4440,4467561130477560,173932520,295500,-1,-1,Spider2
32951,4441,4467561264157190,174050500,-1,-1,-1,Skeleton2
32952,4443,4467561397836830,174168520,-1,-1,-1,Skeleton2
32953,4444,4467561531516470,174286580,-1,-1,-1,Skeleton2
32954,4446,4467561665196110,174404680,-1,-1,-1,Skeleton2
32955,4447,4467561798875750,174522820,296000,-1,-1,Skeleton2
32956,4449,4467561932555400,174641000,-1,-1,-1,Skeleton2
32957,4450,4522714029289360,174759220,-1,-1,-1,Skeleton2
32958,4452,4522714163791610,174877480,-1,-1,-1,Skeleton2
32959,4453,4522714298293870,174995780,-1,-1,-1,Skeleton2
32960,4455,4522714432796130,175114120,296500,-1,-1,Skeleton2
32961,4456,4522714567298390,175232500,-1,-1,-1,Skeleton2
32962,4458,4522714701800650,175350920,-1,-1,-1,Skeleton2
32963,4459,4522714836302910,175469380,-1,-1,-1,Skeleton2
32964,4461,4578410288756530,175587880,-1,-1,-1,Skeleton2
32965,4462,4578410424084440,175706420,297000,-1,-1,Skeleton2
32966,4464,4578410559412340,175825000,-1,-1,-1,Skeleton2
32967,4465,4578410694740250,175943620,-1,-1,-1,Skeleton2
32968,4467,4578410830068160,176062280,-1,-1,-1,Skeleton2
32969,4468,4578410965396070,176180980,-1,-1,-1,Skeleton2
32970,4470,4578411100723980,176299720,297500,-1,-1,Skeleton2
32971,4471,4634653913893710,176418500,-1,-1,-1,Skeleton2
32972,4473,4634654050050290,176537320,-1,-1,-1,Skeleton2
32973,4474,4634654186206880,176656180,-1,-1,-1,Skeleton2
32974,4476,4634654322363470,176775080,-1,-1,-1,Skeleton2
32975,4477,4634654458520060,176894020,298000,-1,-1,Skeleton2
32976,4479,4634654594676660,177013000,-1,-1,-1,Spider1
32977,4480,4634654730833250,177132020,-1,-1,-1,Spider1
32978,4482,4691448929347710,177251080,-1,-1,-1,Spider1
32979,4483,4691449066336010,177370180,-1,-1,-1,Spider1
32980,4485,4691449203324320,177489320,298500,-1,-1,Spider1
32981,4486,4691449340312630,177608500,-1,-1,-1,Spider1
32982,4488,4691449477300940,177727720,-1,-1,-1,Spider1
32983,4489,4691449614289260,177846980,-1,-1,-1,Spider1
32984,4491,4691449751277570,177966280,-1,-1,-1,Spider1
32985,4492,4748799379445410,178085620,299000,-1,-1,Spider1
32986,4494,4748799517268480,178205000,-1,-1,-1,Spider1
32987,4495,4748799655091550,178324420,-1,-1,-1,Spider1
32988,4497,4748799792914620,178443880,-1,-1,-1,Spider1
32989,4498,4748799930737690,178563380,-1,-1,-1,Spider1
32990,4500,4748800068560760,178682920,299500,-1,-1,Spider1
32991,4501,4748800206383840,178802500,-1,-1,-1,Spider1
32992,4503,4806709328241750,178922120,-1,-1,-1,Spider1
32993,4504,4806709466902630,179041780,-1,-1,-1,Spider1
32994,4506,4806709605563500,179161480,-1,-1,-1,Spider1
32995,4507,4806709744224380,179281220,300000,-1,-1,Spider1
32996,4509,4806709882885260,179401000,-1,-1,-1,Spider1
32997,4510,4806710021546140,179520820,-1,-1,-1,Spider1
32998,4512,4806710160207020,179640680,-1,-1,-1,Spider1
32999,4513,4865182859567770,179760580,-1,-1,-1,Spider1
33000,4515,4865182999069500,179880520,300500,-1,-1,Spider1
